origin_zone,dest_zone,road_type,speed_limit_kmh,num_lanes,is_one_way,distance_km,road_curvature,has_signal,is_construction,weather_condition,day_of_week,time_slot,is_weekend,is_holiday,day_type,congestion_multiplier
9,15,highway,81.5,6,0,15.29,1.699,0,0,rain,Sun,evening_peak,1,0,weekend,1.9492
20,1,street,43.2,1,1,19.74,1.637,0,0,clear,Thu,midday,0,0,weekday,1.7709
9,22,street,23.5,1,0,10.09,1.459,1,0,clear,Mon,midday,0,0,weekday,3.0549
18,17,main_road,66.9,2,0,1.7,1.714,1,0,cloudy,Fri,night,0,0,friday,1.1035
7,9,street,27.7,2,0,19.67,1.649,0,0,clear,Mon,midday,0,0,weekday,2.0241
13,10,service_lane,38.9,1,0,5.3,1.417,0,0,clear,Mon,morning_peak,0,0,weekday,2.5137
15,13,highway,88.3,5,1,16.47,1.2,0,0,clear,Wed,night,0,0,weekday,0.55
21,10,main_road,71.9,3,0,2.35,1.135,0,0,clear,Sun,night,1,0,weekend,1.0216
3,15,street,33.1,1,0,0.8,1.016,1,0,clear,Tue,morning_peak,0,0,weekday,3.2409
9,5,main_road,54.6,4,1,7.62,1.518,1,1,rain,Fri,midday,0,0,friday,3.5
11,13,highway,97.7,4,1,0.34,1.306,0,0,clear,Thu,night,0,0,weekday,0.55
4,11,main_road,62.4,4,0,2.87,1.05,0,0,clear,Mon,evening_peak,0,0,weekday,2.5476
2,22,highway,112.2,4,1,6.65,1.038,0,0,clear,Mon,evening_peak,0,0,weekday,1.4506
23,21,street,39.4,2,1,7.43,1.613,1,0,clear,Mon,morning_peak,0,1,weekday,3.0958
4,16,service_lane,33.2,1,1,1.22,1.044,1,0,clear,Thu,night,0,0,weekday,1.5002
21,10,street,45.0,2,0,4.96,1.419,0,0,rain,Tue,midday,0,0,weekday,2.6315
22,3,main_road,74.4,3,0,1.09,1.337,0,0,rain,Sun,night,1,0,weekend,1.2011
9,5,street,37.9,1,1,8.8,1.344,1,0,clear,Fri,night,0,0,friday,1.6604
14,23,service_lane,24.8,1,0,1.11,1.593,0,0,fog,Wed,midday,0,0,weekday,3.5
8,15,street,21.9,2,0,19.59,1.624,1,0,clear,Sat,midday,1,0,weekend,1.3326
14,12,main_road,79.7,2,0,15.93,1.42,1,0,clear,Sat,morning_peak,1,0,weekend,2.23
21,5,main_road,75.2,2,0,13.04,1.758,1,1,clear,Sat,midday,1,0,weekend,3.0374
3,2,main_road,60.1,4,0,3.92,1.667,0,0,rain,Thu,evening_peak,0,0,weekday,3.1246
2,1,highway,112.9,5,0,1.35,1.592,0,0,rain,Mon,evening_peak,0,0,weekday,2.3442
5,11,street,22.8,1,0,3.78,1.217,1,0,cloudy,Tue,midday,0,0,weekday,2.807
19,17,street,23.5,2,0,13.48,1.49,1,0,clear,Fri,night,0,0,friday,1.2066
15,23,main_road,78.8,4,0,17.06,1.346,1,1,clear,Mon,midday,0,0,weekday,2.1807
4,20,street,28.9,2,0,18.81,1.214,0,0,clear,Wed,midday,0,0,weekday,1.7961
7,18,main_road,51.7,3,1,19.93,1.016,1,0,clear,Sun,midday,1,0,weekend,1.213
3,21,street,36.1,2,0,15.69,1.437,1,0,cloudy,Mon,morning_peak,0,0,weekday,2.9414
2,13,highway,81.0,6,1,18.82,1.526,0,0,clear,Mon,midday,0,0,weekday,1.0554
20,22,highway,80.3,5,0,18.51,1.77,0,0,cloudy,Wed,evening_peak,0,0,weekday,2.2904
22,7,highway,105.1,6,0,6.1,1.452,0,0,clear,Sat,evening_peak,1,0,weekend,1.4833
17,8,main_road,65.1,3,1,2.36,1.112,1,0,fog,Tue,night,0,0,weekday,1.1331
6,7,highway,82.8,6,1,3.91,1.438,0,0,clear,Thu,morning_peak,0,0,weekday,1.4897
13,9,street,42.8,2,0,9.62,1.291,1,0,clear,Sat,morning_peak,1,0,weekend,1.5471
20,4,main_road,69.7,4,0,15.67,1.779,1,0,clear,Tue,night,0,0,weekday,1.5135
16,12,street,21.3,2,0,16.0,1.415,1,0,clear,Wed,midday,0,0,weekday,2.3858
23,2,highway,81.9,5,0,6.16,1.347,0,0,clear,Fri,morning_peak,0,0,friday,1.989
9,7,main_road,63.6,3,0,17.88,1.517,1,0,cloudy,Tue,midday,0,0,weekday,2.2387
23,3,service_lane,31.6,1,1,18.82,1.388,1,0,cloudy,Fri,midday,0,0,friday,3.5
14,9,main_road,65.1,3,1,12.63,1.33,1,0,rain,Fri,midday,0,0,friday,2.9696
20,2,street,28.5,1,0,4.97,1.69,1,0,clear,Mon,evening_peak,0,0,weekday,3.4982
14,23,service_lane,39.6,2,0,1.28,1.419,0,0,clear,Mon,midday,0,0,weekday,2.7042
16,15,main_road,69.2,4,0,6.89,1.231,0,0,rain,Fri,midday,0,0,friday,2.6847
18,14,main_road,55.3,3,0,13.46,1.332,1,0,cloudy,Sun,night,1,0,weekend,1.0581
7,8,main_road,63.8,2,0,19.05,1.248,1,0,clear,Fri,evening_peak,0,0,friday,3.4305
12,21,main_road,50.4,4,0,4.26,1.414,1,0,clear,Wed,morning_peak,0,0,weekday,2.4026
19,7,main_road,77.3,3,0,16.08,1.424,1,0,cloudy,Fri,morning_peak,0,0,friday,2.5556
18,20,highway,84.7,6,1,4.19,1.779,1,0,clear,Thu,night,0,0,weekday,0.5767
19,5,street,34.7,1,1,15.88,1.777,1,0,cloudy,Thu,evening_peak,0,0,weekday,3.0555
16,13,street,44.0,2,1,3.5,1.27,1,0,clear,Fri,morning_peak,0,0,friday,2.4921
3,13,main_road,61.7,2,0,14.0,1.491,1,0,clear,Sat,evening_peak,1,0,weekend,2.3224
12,1,highway,115.5,4,0,1.07,1.452,0,0,clear,Sun,night,1,0,weekend,0.7503
18,14,street,35.2,1,0,15.53,1.71,1,1,clear,Wed,night,0,1,weekday,1.4154
10,4,highway,105.1,5,0,6.51,1.66,0,0,cloudy,Fri,night,0,0,friday,0.55
2,3,main_road,78.8,3,0,0.94,1.326,0,0,cloudy,Tue,morning_peak,0,0,weekday,2.1613
4,17,main_road,58.1,4,0,11.15,1.609,1,0,clear,Wed,night,0,0,weekday,1.0022
14,15,main_road,65.6,4,0,17.07,1.416,1,0,clear,Sat,evening_peak,1,0,weekend,1.444
3,9,main_road,52.3,2,0,14.82,1.163,0,0,clear,Wed,night,0,0,weekday,0.7793
6,14,street,46.5,1,0,9.69,1.687,1,0,clear,Thu,night,0,0,weekday,1.5179
23,14,main_road,75.3,4,0,4.24,1.056,1,0,clear,Tue,night,0,0,weekday,1.2095
12,8,main_road,60.4,3,0,1.91,1.392,0,1,clear,Wed,evening_peak,0,0,weekday,3.5
1,3,street,38.6,1,0,14.22,1.669,0,0,fog,Wed,night,0,0,weekday,1.9286
1,6,main_road,46.5,4,0,19.84,1.163,1,0,cloudy,Wed,evening_peak,0,0,weekday,3.0246
8,19,main_road,67.1,3,0,18.72,1.101,1,1,clear,Wed,night,0,0,weekday,1.3083
23,12,main_road,43.6,2,1,14.17,1.378,1,0,rain,Mon,night,0,0,weekday,1.3769
23,22,service_lane,30.3,2,0,19.46,1.665,0,0,rain,Mon,midday,0,0,weekday,2.9711
7,2,street,41.7,1,0,15.36,1.704,1,0,rain,Sun,morning_peak,1,0,weekend,3.5
4,21,highway,117.5,5,1,19.66,1.036,0,0,clear,Wed,midday,0,0,weekday,1.088
14,18,highway,107.9,5,0,15.22,1.092,0,0,fog,Wed,night,0,0,weekday,0.7301
7,13,street,22.0,1,0,10.47,1.409,0,0,clear,Sat,midday,1,0,weekend,1.8209
22,17,main_road,54.5,3,1,16.4,1.241,1,0,clear,Fri,morning_peak,0,0,friday,2.0957
6,2,street,45.4,2,1,8.8,1.136,1,0,clear,Wed,night,0,0,weekday,1.5543
20,23,service_lane,21.6,1,0,1.28,1.145,0,0,clear,Sun,morning_peak,1,1,weekend,2.7124
19,2,service_lane,32.1,1,1,15.4,1.393,1,0,rain,Thu,evening_peak,0,0,weekday,3.5
5,21,street,39.0,1,0,3.26,1.528,1,0,clear,Sat,midday,1,0,weekend,2.8481
15,19,highway,93.2,5,0,10.18,1.369,0,0,fog,Sun,midday,1,0,weekend,1.0056
3,11,main_road,70.7,4,0,0.17,1.203,1,0,heavy_rain,Fri,night,0,0,friday,1.2891
13,8,highway,82.6,4,1,1.66,1.089,0,0,clear,Fri,night,0,0,friday,0.55
13,2,main_road,56.9,3,0,7.62,1.406,0,0,heavy_rain,Wed,night,0,0,weekday,1.6113
20,7,main_road,59.3,2,0,19.27,1.784,1,0,clear,Thu,morning_peak,0,0,weekday,3.1215
19,3,street,46.2,1,0,5.25,1.581,1,0,fog,Sun,night,1,0,weekend,1.8968
9,16,street,34.7,1,0,19.94,1.012,0,0,fog,Wed,morning_peak,0,0,weekday,3.4704
13,12,service_lane,33.4,2,0,19.88,1.044,0,1,rain,Mon,night,0,0,weekday,1.8494
4,8,main_road,50.5,3,0,12.39,1.485,1,0,clear,Fri,night,0,0,friday,0.8495
2,16,street,20.5,1,0,0.73,1.328,1,0,clear,Sun,night,1,0,weekend,1.0482
1,4,street,47.9,1,0,8.81,1.076,0,0,fog,Fri,midday,0,0,friday,3.5
12,16,main_road,74.6,2,0,11.33,1.596,1,0,cloudy,Sat,morning_peak,1,0,weekend,2.8547
6,14,service_lane,35.7,1,1,9.37,1.131,0,1,rain,Fri,midday,0,0,friday,3.5
11,6,main_road,40.7,3,0,2.74,1.382,0,0,fog,Mon,night,0,0,weekday,1.0087
18,4,service_lane,32.8,1,0,18.31,1.179,0,0,fog,Sun,midday,1,0,weekend,2.1088
5,22,street,46.9,1,0,6.58,1.581,0,0,cloudy,Wed,evening_peak,0,0,weekday,3.5
18,16,street,23.2,2,0,1.79,1.463,0,0,cloudy,Tue,night,0,1,weekday,0.7754
11,4,main_road,75.6,2,0,18.58,1.246,1,0,rain,Wed,night,0,0,weekday,1.1513
11,16,main_road,42.1,2,0,16.81,1.743,0,0,clear,Wed,morning_peak,0,0,weekday,1.8514
1,17,main_road,67.3,2,0,4.69,1.173,1,0,clear,Sun,night,1,0,weekend,1.3035
17,14,main_road,46.1,4,0,8.93,1.778,1,0,fog,Sun,morning_peak,1,0,weekend,2.0676
23,4,street,21.2,1,0,13.37,1.274,1,0,clear,Fri,midday,0,0,friday,3.1081
18,11,main_road,72.1,3,1,16.99,1.673,1,0,cloudy,Fri,midday,0,0,friday,2.0028
16,21,main_road,75.6,3,0,17.13,1.431,1,0,cloudy,Tue,evening_peak,0,0,weekday,3.5
20,22,highway,115.1,5,1,10.38,1.149,0,0,rain,Wed,evening_peak,0,0,weekday,2.0706
14,7,main_road,68.3,4,1,12.41,1.062,1,1,rain,Mon,evening_peak,0,0,weekday,3.5
17,11,street,21.8,2,0,3.71,1.165,0,0,clear,Sun,night,1,0,weekend,0.8633
20,22,main_road,56.0,3,0,7.75,1.058,1,0,clear,Tue,evening_peak,0,0,weekday,2.8124
15,3,street,35.9,2,0,16.21,1.68,0,0,fog,Thu,morning_peak,0,0,weekday,2.8454
10,14,street,44.0,2,0,13.35,1.562,1,0,fog,Sun,morning_peak,1,0,weekend,3.1116
15,19,service_lane,32.2,2,1,15.8,1.379,0,0,clear,Thu,morning_peak,0,0,weekday,3.3252
18,16,street,31.9,1,0,19.74,1.581,1,0,rain,Tue,morning_peak,0,0,weekday,3.5
2,15,main_road,50.0,4,0,13.61,1.202,1,0,rain,Fri,evening_peak,0,0,friday,3.5
19,1,street,27.9,2,0,11.74,1.296,0,0,clear,Thu,morning_peak,0,0,weekday,3.1221
8,17,main_road,77.8,3,0,15.57,1.106,1,0,fog,Tue,morning_peak,0,0,weekday,3.3953
9,21,service_lane,36.9,2,1,0.55,1.691,0,0,clear,Thu,evening_peak,0,0,weekday,3.5
10,22,street,28.5,2,1,16.47,1.222,1,0,clear,Wed,midday,0,0,weekday,1.6266
8,6,main_road,47.9,3,0,8.61,1.753,1,0,clear,Tue,night,0,0,weekday,1.0271
5,13,service_lane,32.1,2,1,1.15,1.182,0,0,cloudy,Wed,morning_peak,0,0,weekday,3.0218
12,18,main_road,69.3,4,0,14.75,1.674,1,0,clear,Mon,evening_peak,0,1,weekday,2.2811
15,10,main_road,41.8,4,0,17.34,1.648,1,0,clear,Tue,evening_peak,0,0,weekday,3.4097
21,18,main_road,43.0,4,0,9.62,1.209,1,0,clear,Thu,morning_peak,0,0,weekday,3.32
15,17,street,31.3,2,0,2.86,1.325,0,0,cloudy,Thu,midday,0,0,weekday,2.0927
21,4,highway,98.7,5,1,9.75,1.483,0,1,clear,Fri,night,0,0,friday,1.0326
19,17,service_lane,38.6,2,1,3.2,1.042,0,0,heavy_rain,Fri,midday,0,0,friday,3.5
13,20,street,32.1,2,1,16.72,1.426,0,0,cloudy,Fri,evening_peak,0,0,friday,3.5
17,2,service_lane,33.4,1,1,7.91,1.067,0,0,rain,Tue,night,0,0,weekday,1.6301
5,7,main_road,53.5,2,1,12.56,1.668,1,0,clear,Sat,night,1,0,weekend,0.8451
1,15,highway,93.8,5,0,16.02,1.54,0,1,clear,Sat,midday,1,0,weekend,1.9752
21,6,highway,110.0,4,0,18.5,1.385,0,0,cloudy,Wed,morning_peak,0,0,weekday,2.6477
4,16,main_road,70.5,3,0,2.56,1.111,1,0,cloudy,Mon,evening_peak,0,1,weekday,2.707
15,3,main_road,73.6,3,1,16.23,1.454,1,0,fog,Fri,morning_peak,0,0,friday,3.4379
8,3,main_road,58.5,4,0,6.56,1.112,1,0,rain,Fri,evening_peak,0,0,friday,3.5
21,9,main_road,60.3,3,0,1.97,1.318,1,0,heavy_rain,Mon,morning_peak,0,0,weekday,3.5
21,14,main_road,73.2,2,0,3.83,1.403,0,1,clear,Tue,midday,0,1,weekday,2.8461
22,17,highway,98.8,4,1,10.96,1.138,0,0,clear,Wed,midday,0,0,weekday,1.0984
9,7,main_road,66.6,3,0,5.72,1.598,0,1,clear,Tue,morning_peak,0,0,weekday,3.5
15,16,highway,101.5,5,1,1.63,1.269,0,0,clear,Sat,evening_peak,1,0,weekend,0.7315
22,11,street,33.0,2,0,17.2,1.229,1,1,clear,Tue,morning_peak,0,0,weekday,3.5
15,13,street,44.0,1,1,3.04,1.334,1,0,cloudy,Mon,midday,0,0,weekday,2.2639
22,10,highway,118.9,4,0,4.29,1.106,0,0,clear,Sat,night,1,1,weekend,0.55
4,10,highway,101.8,6,0,2.6,1.73,0,0,cloudy,Tue,morning_peak,0,0,weekday,1.1497
23,21,main_road,56.3,3,0,7.73,1.165,0,0,clear,Sun,evening_peak,1,0,weekend,2.3781
11,23,main_road,44.9,4,0,9.42,1.215,1,0,cloudy,Sun,night,1,0,weekend,0.6641
21,19,street,30.6,2,0,6.5,1.344,1,0,clear,Fri,midday,0,0,friday,3.5
15,3,street,33.8,2,0,8.89,1.17,1,1,fog,Tue,evening_peak,0,0,weekday,3.5
15,7,street,34.0,2,1,1.96,1.795,0,0,clear,Sun,morning_peak,1,0,weekend,2.0538
6,16,street,27.2,1,0,14.49,1.247,1,0,clear,Mon,morning_peak,0,0,weekday,2.5884
5,21,main_road,53.4,4,0,10.47,1.14,0,0,fog,Wed,night,0,0,weekday,1.3644
17,7,service_lane,35.5,1,0,19.58,1.448,0,1,clear,Sun,morning_peak,1,0,weekend,3.5
22,4,street,32.8,1,0,8.71,1.211,1,0,clear,Wed,evening_peak,0,0,weekday,3.5
20,8,street,40.5,2,0,1.43,1.442,1,0,cloudy,Fri,midday,0,0,friday,2.7066
11,23,main_road,74.7,3,1,6.57,1.062,1,0,fog,Sat,morning_peak,1,0,weekend,1.8364
18,16,service_lane,20.2,1,0,13.44,1.652,0,0,clear,Mon,morning_peak,0,0,weekday,3.5
16,18,main_road,52.1,2,0,13.38,1.244,1,0,clear,Mon,evening_peak,0,0,weekday,3.5
6,23,main_road,79.2,4,0,1.23,1.66,1,0,cloudy,Sun,morning_peak,1,0,weekend,2.7933
22,3,highway,115.2,4,0,16.91,1.263,0,0,clear,Wed,morning_peak,0,1,weekday,1.3162
9,3,main_road,68.5,3,0,8.4,1.079,0,0,clear,Sun,evening_peak,1,0,weekend,2.3034
20,5,street,32.5,1,0,12.58,1.363,1,0,rain,Wed,midday,0,1,weekday,2.9669
10,18,highway,100.6,6,1,3.2,1.035,1,0,fog,Fri,evening_peak,0,0,friday,3.5
10,16,street,34.2,1,0,19.41,1.324,1,0,clear,Wed,evening_peak,0,0,weekday,3.5
21,19,main_road,66.3,3,0,12.76,1.528,1,1,clear,Tue,night,0,0,weekday,1.9626
17,12,street,23.7,1,1,2.17,1.41,1,0,heavy_rain,Wed,morning_peak,0,0,weekday,3.5
12,20,main_road,59.5,2,0,5.9,1.504,1,0,rain,Sun,evening_peak,1,0,weekend,3.5
12,17,service_lane,38.8,1,0,12.9,1.428,1,0,clear,Sun,morning_peak,1,0,weekend,2.9328
21,18,street,29.6,2,1,5.12,1.556,1,0,rain,Wed,night,0,0,weekday,2.7684
10,23,main_road,63.4,4,0,19.04,1.691,0,0,heavy_rain,Tue,night,0,0,weekday,1.4253
19,7,street,35.3,2,0,14.96,1.732,0,0,clear,Sat,evening_peak,1,0,weekend,2.7153
17,7,main_road,44.4,3,1,12.31,1.448,0,1,cloudy,Wed,evening_peak,0,0,weekday,2.5158
19,9,service_lane,25.5,2,1,11.78,1.612,0,0,clear,Thu,evening_peak,0,0,weekday,2.9111
3,9,street,46.6,1,0,1.14,1.347,1,0,clear,Tue,midday,0,0,weekday,1.9736
2,3,street,26.7,1,0,1.41,1.541,0,0,cloudy,Tue,morning_peak,0,0,weekday,3.5
6,7,street,33.7,1,0,4.86,1.28,1,0,cloudy,Mon,morning_peak,0,0,weekday,3.5
13,11,main_road,63.4,2,0,5.03,1.32,1,0,clear,Mon,midday,0,0,weekday,1.9596
7,9,highway,111.6,5,1,18.67,1.452,0,0,clear,Mon,night,0,0,weekday,0.555
5,2,highway,111.0,4,0,17.98,1.697,0,0,clear,Wed,night,0,0,weekday,0.55
4,23,street,27.2,2,0,18.49,1.261,1,0,clear,Sat,evening_peak,1,0,weekend,2.2901
9,8,highway,88.2,4,1,3.39,1.035,0,0,rain,Mon,evening_peak,0,0,weekday,2.0089
20,3,street,29.9,2,0,16.83,1.278,0,0,fog,Mon,morning_peak,0,0,weekday,3.0236
17,2,main_road,58.1,4,0,6.12,1.439,0,0,clear,Wed,morning_peak,0,0,weekday,2.1232
1,7,main_road,55.3,3,0,12.22,1.229,0,0,clear,Wed,morning_peak,0,1,weekday,2.3494
13,12,main_road,68.1,2,0,0.99,1.521,0,0,rain,Mon,evening_peak,0,0,weekday,2.6925
12,4,highway,94.5,6,1,16.84,1.436,0,0,clear,Thu,evening_peak,0,0,weekday,1.313
22,14,service_lane,31.4,2,1,4.38,1.418,0,1,cloudy,Thu,morning_peak,0,0,weekday,3.5
18,23,service_lane,20.3,2,1,3.87,1.486,0,0,heavy_rain,Wed,evening_peak,0,0,weekday,3.5
21,6,street,47.4,2,0,14.04,1.24,1,1,clear,Thu,midday,0,0,weekday,3.0302
14,21,main_road,70.9,2,0,14.42,1.001,1,0,rain,Tue,night,0,0,weekday,0.9386
13,1,highway,106.8,4,0,12.6,1.148,1,0,clear,Sat,morning_peak,1,0,weekend,1.3635
23,14,street,44.2,2,1,6.69,1.632,1,0,clear,Wed,midday,0,0,weekday,1.9281
18,14,highway,108.1,6,0,1.15,1.383,0,0,cloudy,Sat,night,1,0,weekend,0.55
9,23,street,20.7,1,0,10.98,1.783,1,0,clear,Sat,evening_peak,1,0,weekend,3.1943
22,12,main_road,42.4,3,0,6.57,1.745,1,0,cloudy,Tue,night,0,0,weekday,1.1328
20,12,main_road,57.3,3,0,10.35,1.75,1,0,rain,Thu,morning_peak,0,0,weekday,3.5
21,8,main_road,59.0,4,0,10.58,1.36,0,0,clear,Sun,evening_peak,1,0,weekend,3.5
4,7,street,39.8,2,0,12.16,1.47,0,0,clear,Wed,morning_peak,0,0,weekday,2.4136
19,15,service_lane,38.5,2,0,10.37,1.368,0,1,clear,Thu,evening_peak,0,0,weekday,3.5
16,19,service_lane,37.3,1,1,17.31,1.224,0,0,rain,Mon,morning_peak,0,0,weekday,3.3177
2,14,main_road,74.9,2,1,11.46,1.048,1,0,clear,Thu,evening_peak,0,0,weekday,2.3388
11,23,highway,82.8,4,1,0.74,1.358,0,0,fog,Sun,evening_peak,1,0,weekend,1.7307
23,1,service_lane,37.4,2,0,7.82,1.598,0,0,clear,Mon,midday,0,0,weekday,2.3051
4,10,main_road,67.4,3,0,5.18,1.567,1,0,clear,Fri,midday,0,0,friday,2.2667
15,1,street,40.8,2,0,17.91,1.279,0,0,fog,Fri,midday,0,1,friday,2.3242
5,12,street,42.6,1,0,11.17,1.413,1,0,clear,Mon,evening_peak,0,0,weekday,3.5
18,10,main_road,68.8,4,0,4.07,1.103,0,0,clear,Sat,morning_peak,1,0,weekend,1.1469
16,6,street,42.5,1,0,15.12,1.126,1,0,cloudy,Thu,morning_peak,0,0,weekday,2.7301
12,10,main_road,62.6,3,1,7.64,1.634,0,0,clear,Tue,night,0,0,weekday,0.8526
5,4,service_lane,37.7,2,0,2.33,1.252,0,1,cloudy,Mon,midday,0,0,weekday,3.0164
2,19,street,44.4,1,0,14.04,1.062,0,0,cloudy,Mon,evening_peak,0,0,weekday,2.8214
22,6,main_road,68.6,3,1,10.47,1.563,0,0,clear,Tue,evening_peak,0,0,weekday,2.5021
5,7,main_road,66.4,2,1,3.28,1.058,1,0,clear,Mon,evening_peak,0,1,weekday,2.8765
13,7,highway,119.5,4,1,8.86,1.485,0,0,clear,Fri,night,0,0,friday,0.8446
19,9,street,24.2,1,1,5.88,1.573,1,0,clear,Thu,morning_peak,0,0,weekday,3.1355
9,22,service_lane,37.6,2,0,15.2,1.174,1,0,cloudy,Sat,night,1,0,weekend,1.0421
6,1,street,20.7,2,0,9.53,1.649,0,0,clear,Sun,morning_peak,1,0,weekend,2.5415
17,21,main_road,45.9,3,0,9.78,1.18,1,0,rain,Sat,midday,1,0,weekend,2.0112
8,2,main_road,77.4,2,0,19.8,1.478,0,0,heavy_rain,Sun,midday,1,1,weekend,2.7587
6,9,service_lane,30.2,2,0,3.97,1.446,1,0,rain,Wed,morning_peak,0,1,weekday,3.5
23,12,service_lane,38.1,2,0,6.43,1.552,0,0,clear,Sun,midday,1,0,weekend,2.4196
17,7,main_road,54.4,3,1,13.18,1.088,1,0,clear,Sun,midday,1,0,weekend,1.014
4,18,street,49.5,2,0,2.32,1.777,1,1,clear,Mon,evening_peak,0,0,weekday,3.5
14,16,main_road,71.3,4,0,16.49,1.465,1,0,rain,Mon,night,0,0,weekday,1.0203
17,15,street,33.9,2,1,0.81,1.753,1,0,clear,Thu,evening_peak,0,0,weekday,3.174
14,23,main_road,44.6,2,1,7.59,1.056,1,0,clear,Wed,midday,0,0,weekday,1.8225
3,17,main_road,61.2,4,0,15.3,1.511,0,1,clear,Fri,midday,0,0,friday,2.9873
7,16,main_road,44.5,3,1,13.83,1.108,1,1,clear,Sat,midday,1,0,weekend,2.0524
23,2,main_road,61.2,2,0,14.9,1.747,1,0,clear,Sun,morning_peak,1,0,weekend,1.9267
13,11,street,31.4,1,0,12.72,1.084,1,1,cloudy,Tue,midday,0,0,weekday,2.5733
2,20,main_road,74.5,3,0,13.63,1.284,1,0,rain,Thu,evening_peak,0,0,weekday,3.5
3,11,highway,95.4,6,1,0.81,1.228,0,0,cloudy,Mon,midday,0,0,weekday,1.0873
8,19,service_lane,21.1,1,0,10.57,1.265,0,0,clear,Wed,evening_peak,0,0,weekday,3.4614
4,11,street,44.2,1,0,2.87,1.274,1,0,clear,Sun,evening_peak,1,0,weekend,2.1807
7,4,main_road,57.6,2,0,18.71,1.326,1,1,clear,Fri,morning_peak,0,0,friday,3.4879
18,23,street,24.6,2,0,6.64,1.074,1,0,cloudy,Sat,night,1,0,weekend,1.1479
21,14,street,41.0,2,1,16.93,1.006,1,0,rain,Sun,midday,1,0,weekend,3.3485
5,4,street,21.8,2,0,10.61,1.468,0,0,fog,Fri,midday,0,0,friday,3.5
18,8,street,32.1,1,0,7.44,1.482,1,0,clear,Sun,evening_peak,1,0,weekend,2.7729
14,3,highway,98.0,5,0,17.38,1.434,1,0,clear,Mon,midday,0,0,weekday,0.876
15,7,main_road,52.9,4,0,10.53,1.485,1,0,clear,Thu,midday,0,0,weekday,1.706
20,18,main_road,63.6,2,0,14.47,1.329,0,0,clear,Sun,midday,1,0,weekend,1.7595
1,10,main_road,76.9,2,0,1.83,1.248,1,0,rain,Sun,night,1,0,weekend,1.7125
19,21,street,43.2,2,1,0.7,1.607,1,0,clear,Tue,evening_peak,0,0,weekday,3.5
1,19,street,37.9,2,0,10.31,1.658,1,0,clear,Sat,evening_peak,1,0,weekend,3.5
9,21,main_road,53.0,2,0,9.74,1.43,1,0,clear,Sat,midday,1,0,weekend,2.073
9,11,main_road,43.1,2,1,14.9,1.253,1,0,clear,Fri,morning_peak,0,0,friday,2.6129
6,14,service_lane,28.2,2,0,12.18,1.424,0,0,cloudy,Fri,midday,0,0,friday,3.3804
17,3,street,46.2,2,0,7.03,1.281,1,1,clear,Sun,midday,1,0,weekend,1.8693
18,10,main_road,64.3,4,0,13.77,1.592,0,0,cloudy,Sat,evening_peak,1,0,weekend,1.8109
21,23,main_road,45.7,4,0,1.16,1.091,0,0,clear,Mon,night,0,0,weekday,1.4022
23,8,street,45.6,2,0,13.39,1.344,1,0,rain,Sun,midday,1,0,weekend,2.7116
6,16,main_road,78.7,4,1,8.97,1.002,0,0,clear,Fri,evening_peak,0,0,friday,3.5
21,2,main_road,57.6,3,0,2.47,1.29,1,0,cloudy,Mon,morning_peak,0,0,weekday,3.2445
1,18,service_lane,36.3,1,1,0.46,1.619,1,0,clear,Wed,midday,0,0,weekday,2.7576
8,12,street,31.0,2,0,2.37,1.582,1,0,clear,Sat,morning_peak,1,0,weekend,2.7624
7,17,highway,110.8,5,0,2.99,1.191,0,0,clear,Thu,night,0,0,weekday,0.5867
20,5,highway,110.6,4,0,3.06,1.246,0,0,clear,Tue,night,0,0,weekday,0.817
2,23,main_road,55.7,3,0,19.55,1.256,1,0,cloudy,Thu,midday,0,0,weekday,1.4163
16,8,street,33.8,1,0,6.67,1.708,1,1,clear,Tue,midday,0,1,weekday,2.47
12,22,highway,80.3,6,0,12.29,1.255,0,0,clear,Sun,midday,1,0,weekend,0.6663
8,12,street,21.8,2,1,15.67,1.368,0,0,clear,Tue,morning_peak,0,0,weekday,2.3305
18,21,service_lane,26.8,1,0,12.62,1.073,0,0,fog,Tue,morning_peak,0,0,weekday,3.5
18,12,street,28.7,1,1,13.45,1.45,1,0,clear,Wed,midday,0,0,weekday,2.4509
17,20,main_road,59.9,4,0,10.41,1.117,0,0,clear,Sun,night,1,0,weekend,0.7247
10,20,main_road,41.8,3,0,19.51,1.607,1,0,clear,Mon,evening_peak,0,0,weekday,3.5
13,23,highway,92.3,5,1,14.2,1.188,0,0,cloudy,Thu,midday,0,0,weekday,1.0028
2,13,street,47.9,2,0,5.9,1.151,1,0,heavy_rain,Fri,night,0,0,friday,2.0476
18,7,street,47.3,2,0,15.84,1.234,1,0,cloudy,Tue,midday,0,0,weekday,1.8504
20,15,street,30.5,1,0,14.46,1.719,0,1,clear,Fri,evening_peak,0,0,friday,3.5
11,12,main_road,58.5,2,0,9.29,1.071,1,0,clear,Tue,morning_peak,0,0,weekday,2.3247
9,18,street,25.7,2,0,14.75,1.06,1,1,clear,Tue,night,0,0,weekday,1.1024
22,13,street,45.3,1,1,1.54,1.377,1,0,fog,Thu,evening_peak,0,0,weekday,3.5
19,23,main_road,58.4,3,0,14.44,1.257,1,0,heavy_rain,Sun,night,1,0,weekend,1.1009
21,17,main_road,48.6,4,0,11.05,1.728,1,0,clear,Thu,night,0,0,weekday,1.2386
